PMNTN_SN,MNTN_CODE,MNTN_NM,PMNTN_NM,PMNTN_MAIN,PMNTN_LT,PMNTN_DFFL,PMNTN_TM,PMNTN_RISK,PMNTN_RECO
2346,422300401,검봉산,,,2.42,1,77,,
873,418300101,갈기산,신론리구간,,1.51,1,77,,
50666,418305001,촛대봉,용천리구간,,2.10,1,77,,
42151,415003601,원적산,봉현리구간,,1.80,1,77,,
41185,416502601,운악산,대원사구간,대원사-정상,1.51,1,77,,
873,418300101,갈기산,신론리구간,,1.51,1,77,,
8368,427200801,금학산,장항리구간,,2.55,1,77,,
45043,427604101,장미산,,,1.21,2,77,,
25848,428000501,봉화산,,,2.55,1,77,,
16267,427900701,매봉산,구만리구간,,1.20,2,77,,
641,428105201,가칠봉,귀둔리구간,,2.55,1,77,,
14460,422301901,두타산,번천리구간,,2.10,1,77,,
9462,427701701,남산,남평리구간,,2.57,1,77,,
52656,421506501,피래산,산성우리구간,,2.55,1,77,,
11647,457103904,대신리,대신리입구-상황봉정상구간,,1.53,1,78,,
51199,469104904,큰산임도,죽연리구간,,2.59,1,78,,
29272,468901301,삼문산,득암리구간,,2.60,1,78,,
10596,468200701,달마산,이진리구간,,1.53,1,78,,
907,468302101,갈마산,삼포리-산정상-삼포리구간,,2.58,1,78,,
1935,491103004,거친오름,봉개동구간,,2.60,1,78,,
47795,468001701,천관산,옥당리구간,,1.23,2,78,,
33653,468001901,수인산,대리구간,,2.60,1,78,,
33655,468001901,수인산,대리구간,,2.62,1,78,,
15327,468100701,만덕산,만덕리구간,,1.83,1,78,,
33054,461501501,수덕산,오곡리구간,,2.62,1,78,,
2413,467300201,견두산,계산리구간,,2.60,1,78,,
2425,467300201,견두산,호곡리구간,,2.63,1,78,,
22102,462300801,백운산,고사리구간,,2.59,1,78,,
47229,488605302,지리산_천왕봉,,,2.61,1,78,,
39643,482401401,와룡산,죽림동구간,,2.59,1,78,,
47293,488605302,지리산_천왕봉,,,2.63,1,78,,
48738,488206001,천왕산,유흥리 삼계부락 충효공원-대가면 큰鄙,,2.63,1,78,,
48741,488206001,천왕산,유흥리 삼계부락 충효공원-대가면 큰鄙,,2.16,1,78,,
48724,482202501,천암산,평림동구간,,1.85,1,78,,
17978,481500901,무학산,두척동구간,,1.52,1,78,,
42280,451803401,월봉,송산동구간,,2.59,1,78,,
31432,457901001,선운산_도솔봉,,,2.61,1,78,,
1277,451800101,감투봉,능교리구간,,2.63,1,78,,
41826,457104401,원등산,다리목 마을구간,,1.53,1,78,로프설치필요망,
37689,457102001,연석산,연동마을주차장구간,연동마을(주차장)~산지당~정상,2.58,1,78,,
47314,488605302,지리산_천왕봉,,,2.58,1,78,,
7190,488700401,금대산,가흥리구간,,2.60,1,78,,
12477,457300702,덕유산_향적봉,심곡리구간,,2.63,1,78,,
54603,488804301,호음산,원농산길구간,,2.58,1,78,,
8806,488807501,기백산,상천리구간,,2.47,1,78,,
29157,487202501,산성산,외초리구간,,2.59,1,78,,
15940,483106401,망산,저구리구간,,1.85,1,78,,
8238,264100101,금정산,,,2.61,1,78,,
49019,483302201,천태산,용당리구간,,2.61,1,78,,
51655,483302301,토곡산,,,2.44,1,78,,
38973,483301501,오봉산,화제리구간,,1.22,2,78,,
38010,483301201,염수봉,,,2.59,1,78,,
11920,483300501,대운산,,,2.61,1,78,,
11920,483300501,대운산,,,2.61,1,78,,
48733,478203001,천왕산,소태리구간,,2.60,1,78,,
45947,482704201,정각산,남명리구간,,2.62,1,78,,
13694,312000101,동대산,대안동구간,,2.58,1,78,,
13714,312000101,동대산,매곡동구간,,1.53,1,78,,
16130,451302101,망해산,나포리구간,,2.60,1,78,,
39172,441803404,오서산성동,장현리구간,,2.16,1,78,,
21111,447101301,백암산,건천리구간,,1.23,1,78,,
17469,441501201,무성산,,,2.59,1,78,,
54139,442500501,향적산,도곡리구간,,2.62,1,78,,
6261,441500701,구절산,목동리구간,,2.62,1,78,,
12518,412200501,덕지산,현곡리구간,,2.59,1,78,,
38181,442002401,영인산,서원리구간,,2.60,1,78,,
4260,448102201,관모산,,,2.59,1,78,,
15833,447302904,망경대,동림산등산로분기-망경대등산로구간,,2.62,1,78,급경사노선,
15833,447302904,망경대,동림산등산로분기-망경대등산로구간,,2.62,1,78,급경사노선,
15833,447302904,망경대,동림산등산로분기-망경대등산로구간,,2.62,1,78,급경사노선,
51488,441303401,태조봉,안서동구간,,2.63,1,78,,
46015,416102101,정광산,상림리구간,,2.58,1,78,,
8840,472500501,기양산,마공리구간,,2.63,1,78,,
12621,437302801,도덕봉,장연리구간,,2.59,1,78,,
1293,472500201,갑장산,지천동구간,,2.59,1,78,,
32814,437201201,속리산_천황봉,도화리구간,,2.62,1,78,,
32814,437201201,속리산_천황봉,도화리구간,,2.62,1,78,,
29392,431502401,삼봉산,운계리구간,,2.59,1,78,,
53928,272300901,함지산,원당사구간,,1.83,1,78,,
41359,471105404,운제산구짐이골,장동리구간,,2.58,1,78,,
44323,477601301,일월산,도곡리구간,,1.54,1,78,,
10060,471100801,내연산,,,2.62,1,78,,
32663,438001301,소백산_비로봉,삼가리구간,,2.60,1,78,,
31381,427503101,선바위산,,,2.61,1,78,,
14456,427501201,두위봉,문곡리구간,,2.62,1,78,,
13964,431501301,동산,,,2.59,1,78,,
51369,411300501,태봉산,동원동 부수골 입구-태봉산정상구간,,2.58,1,78,사람들이 많이 다니지 않고 이정표가 잘 설치 되어 있지 않다,
49720,412900401,청계산,신촌동구간,,2.61,1,78,,
45965,416102101,정광산,산이리구간,,2.59,1,78,,
49500,413602301,철마산,,,2.61,1,78,,
54432,418204201,호명산,호명리구간,,2.58,1,78,,
46853,418303501,주읍산,삼성리구간,,2.61,1,78,,
42900,418303301,유명산,가일리구간,,1.54,1,78,,
14620,421101501,드름산,의암리구간,,1.53,1,78,,
14157,421101301,두리봉,,,2.62,1,78,,
14116,427900601,두류산,명월리구간,,2.63,1,78,,
11241,421101101,대룡산,만천리구간,,2.62,1,78,,
40632,427901901,용화산,산천리구간,,2.60,1,78,,
38508,421504602,오대산_노인봉,,,2.59,1,78,,
28768,428000701,사명산,,,2.58,1,78,,
25824,428000501,봉화산,구암리구간,,1.22,1,78,,
16452,427605801,매산,송정리구간,,2.61,1,78,,
642,428105201,가칠봉,,,2.59,1,78,,
19834,427701001,박달봉,신월리구간,,1.54,1,78,,
10938,421508604,대공산성,사기막리구간,,2.58,1,78,,
10340,421501001,노추산,대기리구간,,2.61,1,78,,
5589,422305504,구룡골통골,삼거리구간,,2.59,1,78,,
5590,422305504,구룡골통골,삼거리구간,,2.60,1,78,,
836,427708901,각히산,토산리구간,,2.60,1,78,,
51417,421506301,태봉산,언별리구간,,2.46,1,78,,
44281,468203601,일성산,장춘리구간,,1.56,1,80,,
2364,491101403,검은들먹오름,상가리구간,,2.65,1,80,,
37378,468001401,억불산,수양리구간,,2.68,1,80,,Y
24138,468100801,보은산,파산리구간,,1.25,1,80,,
31744,467201101,설산,금곡리구간,,2.69,1,80,,
31744,467201101,설산,금곡리구간,,2.69,1,80,,
32916,482401201,송비산,송림리구간,,2.67,1,80,,
47341,488605302,지리산_천왕봉,,,2.65,1,80,,
16026,488401901,망운산,대곡리구간,,1.25,1,80,,
5095,481700201,광제봉,신기리구간,,1.25,1,80,,
45765,481502401,적석산,봉암리구간,,2.69,1,80,,
44411,487302704,입곡산림욕장,,,2.66,1,80,,
30834,481101201,서북산,영학리구간,,2.66,1,80,,
22958,487202001,벽화산,중리마을-정상구간,,2.18,1,80,,
17954,481500901,무학산,감천리구간,,1.25,1,80,,
16869,451103301,모악산,계곡리구간,,2.64,1,80,,
2448,457100101,경각산,정각사구간,정각사 → 정상 → 불재,1.24,2,80,,
12104,488801501,덕갈산,향양리구간,,2.68,1,80,,
4028,488606304,공개바위,방곡리구간,방곡~공개바위입구,2.68,1,80,,
54594,488804301,호음산,북상길구간,,2.69,1,80,,
35464,488904501,악견산,성리구간,,1.26,2,80,,
35432,488803101,아홉산,율리구간,,2.64,1,80,,
29461,488802701,삼봉산,봉산길구간,,2.18,1,80,,
13322,488703701,도숭산,,,2.69,1,80,,
8768,488807501,기백산,현성산길구간,,2.65,1,80,,
8780,488807501,기백산,상천리구간,,2.68,1,80,,
7903,488805801,금원산,상천리구간,,2.68,1,80,,
39350,483104301,옥녀봉,소동리구간,,1.24,1,80,,
6539,483106101,국사봉,,,2.66,1,80,,
56628,482504801,황새봉,양동리구간,,1.86,1,80,,
52693,482705301,하서산,,,2.67,1,80,,
9235,482700801,낙화산,남기리구간,,2.65,1,80,,
7231,482500501,금동산,,,2.67,1,80,,
54039,482705401,향로산,,,2.65,1,80,,
45939,482704201,정각산,,,2.64,1,80,,
38008,483301201,염수봉,선리구간,,2.64,1,80,,
12980,482501001,도봉산,정착계곡소류지-대감면사무소옆구간,,2.65,1,80,급경사및암석지대,
8283,264100101,금정산,,,2.66,1,80,,
54039,482705401,향로산,,,2.65,1,80,,
48660,483302101,천성산,,,2.68,1,80,,
18183,317101801,문수산,무거동구간,,1.86,1,80,,
50760,277103301,최정산,광덕사구간,가창저수지도로변 광덕사 입구→배바위→주암산 정상(847m)→KT중계탑→최정산헬기장→운흥사→광덕사,1.26,2,80,,
22277,472900901,백자산,협석리구간,,1.57,1,80,,
18151,478201201,문복산,신원리구간,,2.68,1,80,,
40463,482703501,용암봉,신곡리구간,,2.67,1,80,,
37395,482706101,억산,,,2.67,1,80,,
40463,482703501,용암봉,신곡리구간,,2.67,1,80,,
37395,482706101,억산,,,2.67,1,80,,
28709,472301601,사룡산,,,2.65,1,80,,
18100,317104401,묵장산,구미리구간,,2.66,1,80,,
17303,312000301,무룡산,어물동구간,,2.68,1,80,,
36846,441801501,양각산,평리구간,,2.65,1,80,,
32354,441801201,성주산,개화리구간,,2.66,1,80,,
53576,451400203,함라산둘레길,갈산리구간,,2.66,1,80,,
1311,302000101,갑하산,반석동구간,,1.56,1,80,,
44867,441503001,장군산,영상마을 입구-영평사구간,영평사,2.68,1,80,,
44312,448001601,일월산,월산리구간,,1.88,1,80,,
28529,287200601,비조봉,,,2.67,1,80,,
6326,287200201,국사봉,영흥면내리구간,,2.69,1,80,,
4830,411170201,광교산,파장동구간,,2.68,1,80,,
43483,414604501,은이산,남곡리구간,,2.69,1,80,,
13915,415003401,동맥이산,평창리구간,,1.86,1,80,,
51568,416102501,태화산,추곡리구간,,1.25,1,80,,
46419,457302001,조항산,약수암구간,옥녀가든-약수암 앞-2.2km-옥녀봉-1.8km-신선봉-1.2km-조항산-2.2km-조항-2km-율소,1.26,2,80,,Y
11622,437300401,대성산,의평리구간,,2.64,1,80,,
33556,472504801,수선산,,,2.66,1,80,,
3157,302300101,계족산,이현동구간,,2.17,1,80,,
14572,441505901,둔주봉,연주리구간,,2.17,1,80,,
41924,472505104,원적사,용유리구간,,1.26,1,80,,
41937,472505104,원적사,용유리구간,,2.52,1,80,,
41924,472505104,원적사,용유리구간,,1.26,1,80,,
49614,431303701,첩푸산,수회리구간,,1.86,1,80,,
42463,431503501,월악산_영봉,송계리구간,,2.65,1,80,,
31911,437601501,성불산,오성리구간,,2.65,1,80,,
42157,415003601,원적산,신촌리구간,,2.69,1,80,,
46778,431303501,주봉산,지동리구간,,1.88,1,80,,
14644,431501501,등곡산,한수면상탄지리(월악주유소)-상탄지주의,,2.67,1,80,,
18286,471904201,문수산,,,2.68,1,80,,
12625,271400401,도덕산,구덕리구간,,2.66,1,80,,
43703,271401701,응해산,지묘동구간,,2.21,1,80,,
12625,271400401,도덕산,구덕리구간,,2.66,1,80,,
37285,471304001,어림산,남사리구간,,2.65,1,80,,
56833,479002204,회룡포뒷산,,,2.68,1,80,,
39943,427503901,완택산,삼옥리구간,,2.64,1,80,,
19970,427502001,발산,,,2.18,1,80,,
49515,422307701,철마산,이천리구간,,1.24,1,80,,
20996,421901101,백병산,통동구간,,2.65,1,80,,
20997,421901101,백병산,통동구간,,2.67,1,80,,
51484,411300404,태재고개,율동 율동공원-분당동구간,깁자수 묘,2.67,1,80,태재고개 부근 공사 현장 주의 필요,
28092,113500101,불암산,별내동구간,,2.68,1,80,,
48103,413602201,천마산,,,2.64,1,80,,
55115,418204401,화야산,회곡리구간,,2.67,1,80,,
46848,418303501,주읍산,내리구간,,1.24,2,80,,
40567,413601401,용암산,이동교리구간,,2.65,1,80,,
21718,418304701,백운봉,연수리구간,,2.66,1,80,,
10980,418201101,대금산,,,1.26,2,80,,
19828,416504601,박달봉,도평리구간,,2.65,1,80,,
30023,421102801,삿갓봉,용산리구간,,1.57,1,80,,
45810,427902301,절산,대이리구간,,2.64,1,80,,
43622,427205601,응봉산,화촌면 장평리구간,,2.69,1,80,,
21696,427203101,백우산,도관리구간,,2.69,1,80,,
11727,428101301,대암산,가오작리구간,,2.68,1,80,,
51166,421507001,칠성산,도마리구간,,2.67,1,80,,
10325,421501001,노추산,,,2.69,1,80,,
28827,468001801,사자산,대산리구간,,2.70,1,81,,
20874,468300701,백룡산,아천리구간,,2.70,1,81,,
7860,488500301,금오산,대송리구간,,1.27,1,81,,
51083,451803101,칠보산,수청리구간,,2.71,1,81,,
20852,457501001,백련산,방현리구간,,2.71,1,81,,
24453,468700801,봉대산,홍농읍농협앞-홍농읍칠암삼거리구간,,2.70,1,81,대부분 돌로 이루어져 있는 산이라 위험하다,
34314,457402301,신무산,식천리구간,,2.71,1,81,,
18067,457100801,묵방산,우아동1가구간,,2.70,1,81,등산로가 가파른 급경사로 오르내림,
48169,457202701,천반산,동향면 천반산 휴양림-동향면 죽도 폭,유적,1.59,1,81,험노출이 많은 부분이 있으며 필히 등산시 전문 등산화 필요및 등산 장비착용. 산에 물이 귀하므로 물을 충분히 준비하여야 함,
5169,488700301,괘관산,광평리구간,,1.90,1,81,,
15951,488805901,망설봉,망설봉길구간,,2.71,1,81,,
39375,483104301,옥녀봉,,,1.27,2,81,,
5387,261400101,구덕산,엄궁동구간,,1.27,1,81,,
16345,483302501,매봉산,내포리구간,,2.71,1,81,,
5668,472300201,구룡산,,,2.70,1,81,,
22275,472900901,백자산,유곡동구간,,1.59,1,81,,
30311,478203901,상운산,신원리구간,,2.71,1,81,,
6462,441500801,국사봉,,,2.70,1,81,,
31855,441301701,성거산,,,2.71,1,81,,
34047,414602501,시궁산,,,1.91,1,81,,
30635,447101401,서대산,서대리구간,,1.27,1,81,,
14542,472801101,둔덕산,완장리구간,,2.70,1,81,,
52612,472804301,포암산,송계리구간,,2.70,1,81,,
14498,437500301,두타산,미암리구간,,1.27,2,81,,
31366,431103101,선도산,무성리구간,,2.71,1,81,,
40153,431503401,용두산,도화리구간,,1.27,2,81,,
31391,477201101,선방산,상곡리구간,,2.71,1,81,,
7718,438002601,금수산,능강리구간,,2.71,1,81,,
49652,412900401,청계산,,,2.70,1,81,,
44931,418203301,장락산,,,2.70,1,81,,
44931,418203301,장락산,,,2.70,1,81,,
5348,418200801,구나무산,백둔리구간,,2.70,1,81,,
26592,418202101,북배산,,,2.70,1,81,,
22048,416501801,백운산,,,2.70,1,81,,
26592,418202101,북배산,,,2.70,1,81,,
22048,416501801,백운산,,,2.70,1,81,,
37246,427302301,어답산,삼거리구간,,1.27,2,81,,
1466,428107804,개인산어두원골,방동리구간,,2.70,1,81,,
30403,468901501,상황봉,,,2.74,1,82,,
38901,467802301,오봉산,해평리구간,,2.72,1,82,,
14450,468302301,두억봉,가학리구간,,2.73,1,82,,
2422,467300201,견두산,호곡리구간,,2.72,1,82,,
945,462300201,갈미봉,,,2.73,1,82,,
47332,488605302,지리산_천왕봉,내동리구간,,2.74,1,82,,
47260,488605302,지리산_천왕봉,,,2.73,1,82,,
47332,488605302,지리산_천왕봉,내동리구간,,2.74,1,82,,
43667,488403201,응봉산,선구리구간,,2.72,1,82,,
22735,482201301,벽방산,관덕리구간,,2.72,1,82,,
4027,488606304,공개바위,방곡리구간,공개바위,2.74,1,82,,
42498,488803601,월여산,신기길구간,,2.72,1,82,,
41574,481901001,웅산,대청동구간,,2.72,1,82,,
46026,481100701,정병산,용동구간,,1.61,1,82,,
34630,482502701,신어산,덕산리구간,,1.60,1,82,,
52674,482705301,하서산,,,2.73,1,82,,
52692,482705301,하서산,중산리구간,,1.29,1,82,,
52359,482706401,팔봉산,남산리구간,,1.61,1,82,,
38011,483301201,염수봉,,,2.72,1,82,,
18198,317101801,문수산,굴화리구간,,2.74,1,82,,
31407,447101501,선야봉,고당리구간,,2.73,1,82,,
39177,447902404,오서산이봉걸골,수정리구간,,2.25,1,82,,
31407,447101501,선야봉,고당리구간,,2.73,1,82,,
8462,441505301,기대봉,남산리구간,,2.72,1,82,,
38732,447301401,오봉산,고복저수지 갈림길-송정리 마을 출구자,,2.74,1,82,,
36963,287200901,양로봉,옹진군 영흥면 외리-옹진군 영흥면 6쭑?,서어나무군락지/자연보호홍보탑,2.72,1,82,,
6069,457200201,구봉산,상양명 주차장구간,상양명 주차장-돈내미재-9봉정상-천황사-수암(조포),2.72,1,82,,
29399,437402301,삼봉산,고자리구간,,2.72,1,82,,
47419,472503701,지장산,반계리구간,,2.73,1,82,,
47419,472503701,지장산,반계리구간,,2.73,1,82,,
34098,472802101,시루봉,,,2.74,1,82,,
18844,431101801,미동산,옥화리구간,,2.73,1,82,,
6447,437201901,국사봉,관정리구간,,2.73,1,82,,
38169,478401801,영암산,보손리구간,,2.73,1,82,,
7793,471900101,금오산,,,2.72,1,82,,
10119,471900301,냉산,송곡리구간,,2.74,1,82,,
52230,271401201,팔공산_비로봉,남산리구간,,2.72,1,82,,
46813,477502301,주왕산,,,2.74,1,82,,
30203,477303404,상리리동산,상리리구간,,2.74,1,82,,
19448,479201401,미림산,갈산리구간,,1.60,1,82,,
16340,479201001,매봉산,수식리원당골-봉화군가평리구간,,2.74,1,82,,
5609,427505101,구룡산,,,2.74,1,82,,
45311,427505701,장성산,문산리구간,,2.72,1,82,,
47572,413602904,진접읍금곡리,금곡리구간,,2.56,1,82,,
17204,416101301,무갑산,,,2.72,1,82,,
36797,427204701,약수봉,,,2.74,1,82,,
40627,427901901,용화산,산천리구간,,2.73,1,82,,
20486,427602301,백덕산,운교리구간,,2.72,1,82,,
19954,427301101,발교산,,,2.73,1,82,,
1465,428107804,개인산어두원골,미산리구간,,2.72,1,82,,
54881,421506901,화산,남양리구간,,1.92,1,82,,
48906,428204104,천진샘터,,,2.74,1,82,,
16474,428203704,머네골1구간,장신리구간,,2.78,1,83,,
15884,427802904,망나니고개,갈말읍신철원리등산로입구-강포리가구,,2.79,1,83,,
47748,468001701,천관산,외동리구간,,2.76,1,83,,
46435,491102604,족은녹고메,족은노꼬메오름구간,,2.28,1,83,,
46843,467801601,주월산,덕산리구간,,2.79,1,83,,
50699,467202101,최악산,,,2.78,1,83,,
14025,467200103,동악산둘레길,만수리구간,,2.78,1,83,,
54291,488501301,형제봉,,,1.94,1,83,,
47312,488605302,지리산_천왕봉,,,1.94,1,83,,
46792,488605201,주산,궁항리구간,,1.31,1,83,,
